date,sunrise,sunset,solar_noon,day_length,civil_twilight_begin,civil_twilight_end,nautical_twilight_begin,nautical_twilight_end,astronomical_twilight_begin,astronomical_twilight_end
2020-08-15,2020-08-15 07:03:13+10:00,2020-08-15 17:46:02+10:00,2020-08-15 12:24:37+10:00,38569,2020-08-15 06:37:31+10:00,2020-08-15 18:11:44+10:00,2020-08-15 06:06:35+10:00,2020-08-15 18:42:39+10:00,2020-08-15 05:36:01+10:00,2020-08-15 19:13:13+10:00
2020-08-18,2020-08-18 06:59:25+10:00,2020-08-18 17:48:33+10:00,2020-08-18 12:23:59+10:00,38948,2020-08-18 06:33:51+10:00,2020-08-18 18:14:06+10:00,2020-08-18 06:03:03+10:00,2020-08-18 18:44:55+10:00,2020-08-18 05:32:33+10:00,2020-08-18 19:15:25+10:00
2016-11-20,2016-11-20 05:54:49+11:00,2016-11-20 20:16:43+11:00,2016-11-20 13:05:46+11:00,51714,2016-11-20 05:26:36+11:00,2016-11-20 20:44:56+11:00,2016-11-20 04:50:00+11:00,2016-11-20 21:21:33+11:00,2016-11-20 04:09:52+11:00,2016-11-20 22:01:41+11:00
2015-07-06,2015-07-06 07:34:21+10:00,2015-07-06 17:15:15+10:00,2015-07-06 12:24:48+10:00,34854,2015-07-06 07:06:39+10:00,2015-07-06 17:42:56+10:00,2015-07-06 06:33:55+10:00,2015-07-06 18:15:41+10:00,2015-07-06 06:02:04+10:00,2015-07-06 18:47:32+10:00
2014-03-24,2014-03-24 07:25:09+11:00,2014-03-24 19:27:58+11:00,2014-03-24 13:26:33+11:00,43369,2014-03-24 07:00:20+11:00,2014-03-24 19:52:47+11:00,2014-03-24 06:29:49+11:00,2014-03-24 20:23:18+11:00,2014-03-24 05:58:56+11:00,2014-03-24 20:54:11+11:00
2021-06-22,2021-06-22 07:34:22+10:00,2021-06-22 17:09:54+10:00,2021-06-22 12:22:08+10:00,34532,2021-06-22 07:06:27+10:00,2021-06-22 17:37:49+10:00,2021-06-22 06:33:29+10:00,2021-06-22 18:10:46+10:00,2021-06-22 06:01:29+10:00,2021-06-22 18:42:46+10:00
2015-07-04,2015-07-04 07:34:41+10:00,2015-07-04 17:14:12+10:00,2015-07-04 12:24:27+10:00,34771,2015-07-04 07:06:56+10:00,2015-07-04 17:41:57+10:00,2015-07-04 06:34:08+10:00,2015-07-04 18:14:45+10:00,2015-07-04 06:02:15+10:00,2015-07-04 18:46:38+10:00
2020-04-14,2020-04-14 06:44:41+10:00,2020-04-14 17:56:08+10:00,2020-04-14 12:20:24+10:00,40287,2020-04-14 06:19:32+10:00,2020-04-14 18:21:17+10:00,2020-04-14 05:49:01+10:00,2020-04-14 18:51:47+10:00,2020-04-14 05:18:38+10:00,2020-04-14 19:22:11+10:00
2017-06-21,2017-06-21 07:34:09+10:00,2017-06-21 17:09:39+10:00,2017-06-21 12:21:54+10:00,34530,2017-06-21 07:06:14+10:00,2017-06-21 17:37:34+10:00,2017-06-21 06:33:16+10:00,2017-06-21 18:10:32+10:00,2017-06-21 06:01:16+10:00,2017-06-21 18:42:32+10:00
2015-07-10,2015-07-10 07:33:19+10:00,2015-07-10 17:17:33+10:00,2015-07-10 12:25:26+10:00,35054,2015-07-10 07:05:45+10:00,2015-07-10 17:45:06+10:00,2015-07-10 06:33:08+10:00,2015-07-10 18:17:43+10:00,2015-07-10 06:01:24+10:00,2015-07-10 18:49:28+10:00
2014-03-23,2014-03-23 07:24:13+11:00,2014-03-23 19:29:29+11:00,2014-03-23 13:26:51+11:00,43516,2014-03-23 06:59:24+11:00,2014-03-23 19:54:19+11:00,2014-03-23 06:28:51+11:00,2014-03-23 20:24:51+11:00,2014-03-23 05:57:55+11:00,2014-03-23 20:55:47+11:00
2015-11-20,2015-11-20 05:55:17+11:00,2015-11-20 20:15:54+11:00,2015-11-20 13:05:36+11:00,51637,2015-11-20 05:27:07+11:00,2015-11-20 20:44:04+11:00,2015-11-20 04:50:37+11:00,2015-11-20 21:20:34+11:00,2015-11-20 04:10:40+11:00,2015-11-20 22:00:32+11:00
2021-07-14,2021-07-14 07:31:34+10:00,2021-07-14 17:20:29+10:00,2021-07-14 12:26:01+10:00,35335,2021-07-14 07:04:12+10:00,2021-07-14 17:47:51+10:00,2021-07-14 06:31:45+10:00,2021-07-14 18:20:18+10:00,2021-07-14 06:00:08+10:00,2021-07-14 18:51:55+10:00
2020-03-07,2020-03-07 07:09:30+11:00,2020-03-07 19:52:46+11:00,2020-03-07 13:31:08+11:00,45796,2020-03-07 06:44:22+11:00,2020-03-07 20:17:54+11:00,2020-03-07 06:13:04+11:00,2020-03-07 20:49:11+11:00,2020-03-07 05:40:55+11:00,2020-03-07 21:21:20+11:00
2017-12-08,2017-12-08 05:49:39+11:00,2017-12-08 20:34:14+11:00,2017-12-08 13:11:56+11:00,53075,2017-12-08 05:20:13+11:00,2017-12-08 21:03:40+11:00,2017-12-08 04:41:30+11:00,2017-12-08 21:42:23+11:00,2017-12-08 03:57:55+11:00,2017-12-08 22:25:58+11:00
2020-10-04,2020-10-04 06:49:17+11:00,2020-10-04 19:28:23+11:00,2020-10-04 13:08:50+11:00,45546,2020-10-04 06:24:11+11:00,2020-10-04 19:53:28+11:00,2020-10-04 05:53:01+11:00,2020-10-04 20:24:39+11:00,2020-10-04 05:21:02+11:00,2020-10-04 20:56:38+11:00
2017-08-25,2017-08-25 06:50:24+10:00,2017-08-25 17:54:11+10:00,2017-08-25 12:22:17+10:00,39827,2017-08-25 06:25:07+10:00,2017-08-25 18:19:27+10:00,2017-08-25 05:54:31+10:00,2017-08-25 18:50:03+10:00,2017-08-25 05:24:07+10:00,2017-08-25 19:20:27+10:00
2017-02-08,2017-02-08 06:40:28+11:00,2017-02-08 20:28:07+11:00,2017-02-08 13:34:17+11:00,49659,2017-02-08 06:13:43+11:00,2017-02-08 20:54:52+11:00,2017-02-08 05:39:35+11:00,2017-02-08 21:29:00+11:00,2017-02-08 05:03:15+11:00,2017-02-08 22:05:19+11:00
2017-04-23,2017-04-23 06:52:33+10:00,2017-04-23 17:44:27+10:00,2017-04-23 12:18:30+10:00,39114,2017-04-23 06:27:03+10:00,2017-04-23 18:09:57+10:00,2017-04-23 05:56:17+10:00,2017-04-23 18:40:42+10:00,2017-04-23 05:25:49+10:00,2017-04-23 19:11:11+10:00
2014-03-19,2014-03-19 07:20:30+11:00,2014-03-19 19:35:35+11:00,2014-03-19 13:28:03+11:00,44105,2014-03-19 06:55:39+11:00,2014-03-19 20:00:26+11:00,2014-03-19 06:24:58+11:00,2014-03-19 20:31:07+11:00,2014-03-19 05:53:48+11:00,2014-03-19 21:02:18+11:00
2021-05-05,2021-05-05 07:03:21+10:00,2021-05-05 17:30:22+10:00,2021-05-05 12:16:51+10:00,37621,2021-05-05 06:37:15+10:00,2021-05-05 17:56:28+10:00,2021-05-05 06:05:58+10:00,2021-05-05 18:27:44+10:00,2021-05-05 05:35:12+10:00,2021-05-05 18:58:31+10:00
2020-02-29,2020-02-29 07:02:27+11:00,2020-02-29 20:02:49+11:00,2020-02-29 13:32:38+11:00,46822,2020-02-29 06:37:01+11:00,2020-02-29 20:28:15+11:00,2020-02-29 06:05:11+11:00,2020-02-29 21:00:05+11:00,2020-02-29 05:32:13+11:00,2020-02-29 21:33:03+11:00
2021-09-21,2021-09-21 06:09:45+10:00,2021-09-21 18:16:47+10:00,2021-09-21 12:13:16+10:00,43622,2021-09-21 05:44:55+10:00,2021-09-21 18:41:37+10:00,2021-09-21 05:14:21+10:00,2021-09-21 19:12:11+10:00,2021-09-21 04:43:23+10:00,2021-09-21 19:43:09+10:00
2020-07-26,2020-07-26 07:23:52+10:00,2020-07-26 17:29:31+10:00,2020-07-26 12:26:41+10:00,36339,2020-07-26 06:57:06+10:00,2020-07-26 17:56:17+10:00,2020-07-26 06:25:14+10:00,2020-07-26 18:28:09+10:00,2020-07-26 05:54:02+10:00,2020-07-26 18:59:21+10:00
2014-04-26,2014-04-26 06:55:00+10:00,2014-04-26 17:41:02+10:00,2014-04-26 12:18:01+10:00,38762,2014-04-26 06:29:23+10:00,2014-04-26 18:06:39+10:00,2014-04-26 05:58:31+10:00,2014-04-26 18:37:31+10:00,2014-04-26 05:27:59+10:00,2014-04-26 19:08:03+10:00
2016-10-24,2016-10-24 06:21:01+11:00,2016-10-24 19:47:38+11:00,2016-10-24 13:04:20+11:00,48397,2016-10-24 05:54:56+11:00,2016-10-24 20:13:44+11:00,2016-10-24 05:21:59+11:00,2016-10-24 20:46:41+11:00,2016-10-24 04:47:22+11:00,2016-10-24 21:21:18+11:00
2015-06-21,2015-06-21 07:34:02+10:00,2015-06-21 17:09:32+10:00,2015-06-21 12:21:47+10:00,34530,2015-06-21 07:06:06+10:00,2015-06-21 17:37:27+10:00,2015-06-21 06:33:09+10:00,2015-06-21 18:10:25+10:00,2015-06-21 06:01:09+10:00,2015-06-21 18:42:25+10:00
2021-08-15,2021-08-15 07:03:31+10:00,2021-08-15 17:45:50+10:00,2021-08-15 12:24:40+10:00,38539,2021-08-15 06:37:48+10:00,2021-08-15 18:11:32+10:00,2021-08-15 06:06:52+10:00,2021-08-15 18:42:28+10:00,2021-08-15 05:36:18+10:00,2021-08-15 19:13:03+10:00
2014-09-23,2014-09-23 06:07:06+10:00,2014-09-23 18:18:14+10:00,2014-09-23 12:12:40+10:00,43868,2014-09-23 05:42:15+10:00,2014-09-23 18:43:04+10:00,2014-09-23 05:11:38+10:00,2014-09-23 19:13:42+10:00,2014-09-23 04:40:34+10:00,2014-09-23 19:44:46+10:00
2014-08-30,2014-08-30 06:43:42+10:00,2014-08-30 17:58:07+10:00,2014-08-30 12:20:54+10:00,40465,2014-08-30 06:18:35+10:00,2014-08-30 18:23:14+10:00,2014-08-30 05:48:06+10:00,2014-08-30 18:53:43+10:00,2014-08-30 05:17:43+10:00,2014-08-30 19:24:06+10:00
2017-06-07,2017-06-07 07:28:38+10:00,2017-06-07 17:09:19+10:00,2017-06-07 12:18:59+10:00,34841,2017-06-07 07:00:56+10:00,2017-06-07 17:37:01+10:00,2017-06-07 06:28:11+10:00,2017-06-07 18:09:46+10:00,2017-06-07 05:56:20+10:00,2017-06-07 18:41:37+10:00
2021-10-13,2021-10-13 06:36:18+11:00,2021-10-13 19:36:32+11:00,2021-10-13 13:06:25+11:00,46814,2021-10-13 06:10:52+11:00,2021-10-13 20:01:58+11:00,2021-10-13 05:39:02+11:00,2021-10-13 20:33:48+11:00,2021-10-13 05:06:05+11:00,2021-10-13 21:06:45+11:00
2020-05-04,2020-05-04 07:02:40+10:00,2020-05-04 17:31:10+10:00,2020-05-04 12:16:55+10:00,37710,2020-05-04 06:36:37+10:00,2020-05-04 17:57:13+10:00,2020-05-04 06:05:23+10:00,2020-05-04 18:28:28+10:00,2020-05-04 05:34:37+10:00,2020-05-04 18:59:13+10:00
2021-06-17,2021-06-17 07:33:04+10:00,2021-06-17 17:09:01+10:00,2021-06-17 12:21:03+10:00,34557,2021-06-17 07:05:10+10:00,2021-06-17 17:36:55+10:00,2021-06-17 06:32:14+10:00,2021-06-17 18:09:51+10:00,2021-06-17 06:00:15+10:00,2021-06-17 18:41:51+10:00
2014-06-15,2014-06-15 07:32:15+10:00,2014-06-15 17:08:49+10:00,2014-06-15 12:20:32+10:00,34594,2014-06-15 07:04:23+10:00,2014-06-15 17:36:41+10:00,2014-06-15 06:31:28+10:00,2014-06-15 18:09:36+10:00,2014-06-15 05:59:29+10:00,2014-06-15 18:41:34+10:00
2016-07-01,2016-07-01 07:34:55+10:00,2016-07-01 17:13:08+10:00,2016-07-01 12:24:02+10:00,34693,2016-07-01 07:07:07+10:00,2016-07-01 17:40:56+10:00,2016-07-01 06:34:16+10:00,2016-07-01 18:13:47+10:00,2016-07-01 06:02:21+10:00,2016-07-01 18:45:43+10:00
2014-10-12,2014-10-12 06:38:12+11:00,2014-10-12 19:35:17+11:00,2014-10-12 13:06:44+11:00,46625,2014-10-12 06:12:49+11:00,2014-10-12 20:00:40+11:00,2014-10-12 05:41:06+11:00,2014-10-12 20:32:23+11:00,2014-10-12 05:08:18+11:00,2014-10-12 21:05:11+11:00
2015-03-05,2015-03-05 07:06:44+11:00,2015-03-05 19:56:50+11:00,2015-03-05 13:31:47+11:00,46206,2015-03-05 06:41:29+11:00,2015-03-05 20:22:04+11:00,2015-03-05 06:10:00+11:00,2015-03-05 20:53:34+11:00,2015-03-05 05:37:33+11:00,2015-03-05 21:26:01+11:00
2017-05-27,2017-05-27 07:21:32+10:00,2017-05-27 17:13:01+10:00,2017-05-27 12:17:17+10:00,35489,2017-05-27 06:54:16+10:00,2017-05-27 17:40:17+10:00,2017-05-27 06:21:55+10:00,2017-05-27 18:12:39+10:00,2017-05-27 05:50:22+10:00,2017-05-27 18:44:11+10:00
2017-08-03,2017-08-03 07:16:57+10:00,2017-08-03 17:35:46+10:00,2017-08-03 12:26:21+10:00,37129,2017-08-03 06:50:37+10:00,2017-08-03 18:02:06+10:00,2017-08-03 06:19:07+10:00,2017-08-03 18:33:35+10:00,2017-08-03 05:48:12+10:00,2017-08-03 19:04:31+10:00
2020-06-07,2020-06-07 07:28:48+10:00,2020-06-07 17:09:17+10:00,2020-06-07 12:19:02+10:00,34829,2020-06-07 07:01:05+10:00,2020-06-07 17:36:59+10:00,2020-06-07 06:28:19+10:00,2020-06-07 18:09:45+10:00,2020-06-07 05:56:28+10:00,2020-06-07 18:41:36+10:00
2017-08-19,2017-08-19 06:58:28+10:00,2017-08-19 17:49:09+10:00,2017-08-19 12:23:49+10:00,39041,2017-08-19 06:32:57+10:00,2017-08-19 18:14:41+10:00,2017-08-19 06:02:10+10:00,2017-08-19 18:45:28+10:00,2017-08-19 05:31:40+10:00,2017-08-19 19:15:57+10:00
2016-10-30,2016-10-30 06:13:42+11:00,2016-10-30 19:53:54+11:00,2016-10-30 13:03:48+11:00,49212,2016-10-30 05:47:11+11:00,2016-10-30 20:20:25+11:00,2016-10-30 05:13:30+11:00,2016-10-30 20:54:06+11:00,2016-10-30 04:37:50+11:00,2016-10-30 21:29:46+11:00
2014-07-28,2014-07-28 07:22:40+10:00,2014-07-28 17:30:39+10:00,2014-07-28 12:26:40+10:00,36479,2014-07-28 06:55:59+10:00,2014-07-28 17:57:20+10:00,2014-07-28 06:24:11+10:00,2014-07-28 18:29:08+10:00,2014-07-28 05:53:02+10:00,2014-07-28 19:00:17+10:00
2022-01-15,2022-01-15 06:13:13+11:00,2022-01-15 20:45:35+11:00,2022-01-15 13:29:24+11:00,52342,2022-01-15 05:44:28+11:00,2022-01-15 21:14:20+11:00,2022-01-15 05:06:57+11:00,2022-01-15 21:51:52+11:00,2022-01-15 04:25:20+11:00,2022-01-15 22:33:28+11:00
2017-10-08,2017-10-08 06:43:40+11:00,2017-10-08 19:31:48+11:00,2017-10-08 13:07:44+11:00,46088,2017-10-08 06:18:27+11:00,2017-10-08 19:57:01+11:00,2017-10-08 05:47:01+11:00,2017-10-08 20:28:27+11:00,2017-10-08 05:14:40+11:00,2017-10-08 21:00:49+11:00
2015-12-30,2015-12-30 05:58:09+11:00,2015-12-30 20:46:29+11:00,2015-12-30 13:22:19+11:00,53300,2015-12-30 05:28:30+11:00,2015-12-30 21:16:08+11:00,2015-12-30 04:49:24+11:00,2015-12-30 21:55:14+11:00,2015-12-30 04:05:08+11:00,2015-12-30 22:39:29+11:00
2016-06-06,2016-06-06 07:28:13+10:00,2016-06-06 17:09:27+10:00,2016-06-06 12:18:50+10:00,34874,2016-06-06 07:00:32+10:00,2016-06-06 17:37:08+10:00,2016-06-06 06:27:48+10:00,2016-06-06 18:09:52+10:00,2016-06-06 05:55:59+10:00,2016-06-06 18:41:42+10:00
2019-12-03,2019-12-03 05:50:03+11:00,2019-12-03 20:29:17+11:00,2019-12-03 13:09:40+11:00,52754,2019-12-03 05:20:56+11:00,2019-12-03 20:58:24+11:00,2019-12-03 04:42:45+11:00,2019-12-03 21:36:35+11:00,2019-12-03 04:00:04+11:00,2019-12-03 22:19:16+11:00
2015-12-21,2015-12-21 05:52:44+11:00,2015-12-21 20:42:59+11:00,2015-12-21 13:17:52+11:00,53415,2015-12-21 05:22:59+11:00,2015-12-21 21:12:45+11:00,2015-12-21 04:43:40+11:00,2015-12-21 21:52:04+11:00,2015-12-21 03:59:04+11:00,2015-12-21 22:36:40+11:00
2016-01-10,2016-01-10 06:07:36+11:00,2016-01-10 20:46:58+11:00,2016-01-10 13:27:17+11:00,52762,2016-01-10 05:38:28+11:00,2016-01-10 21:16:06+11:00,2016-01-10 05:00:17+11:00,2016-01-10 21:54:18+11:00,2016-01-10 04:17:35+11:00,2016-01-10 22:37:00+11:00
2020-08-19,2020-08-19 06:58:07+10:00,2020-08-19 17:49:23+10:00,2020-08-19 12:23:45+10:00,39076,2020-08-19 06:32:36+10:00,2020-08-19 18:14:54+10:00,2020-08-19 06:01:50+10:00,2020-08-19 18:45:40+10:00,2020-08-19 05:31:21+10:00,2020-08-19 19:16:09+10:00
2020-08-01,2020-08-01 07:18:37+10:00,2020-08-01 17:34:21+10:00,2020-08-01 12:26:29+10:00,36944,2020-08-01 06:52:11+10:00,2020-08-01 18:00:47+10:00,2020-08-01 06:20:37+10:00,2020-08-01 18:32:22+10:00,2020-08-01 05:49:38+10:00,2020-08-01 19:03:21+10:00
2021-10-14,2021-10-14 06:34:53+11:00,2021-10-14 19:37:29+11:00,2021-10-14 13:06:11+11:00,46956,2021-10-14 06:09:23+11:00,2021-10-14 20:02:58+11:00,2021-10-14 05:37:28+11:00,2021-10-14 20:34:54+11:00,2021-10-14 05:04:23+11:00,2021-10-14 21:07:59+11:00
2015-05-31,2015-05-31 07:23:59+10:00,2015-05-31 17:11:28+10:00,2015-05-31 12:17:44+10:00,35249,2015-05-31 06:56:34+10:00,2015-05-31 17:38:53+10:00,2015-05-31 06:24:04+10:00,2015-05-31 18:11:23+10:00,2015-05-31 05:52:25+10:00,2015-05-31 18:43:02+10:00
2015-08-08,2015-08-08 07:12:17+10:00,2015-08-08 17:39:29+10:00,2015-08-08 12:25:53+10:00,37632,2015-08-08 06:46:12+10:00,2015-08-08 18:05:35+10:00,2015-08-08 06:14:55+10:00,2015-08-08 18:36:51+10:00,2015-08-08 05:44:08+10:00,2015-08-08 19:07:38+10:00
2014-12-09,2014-12-09 05:49:41+11:00,2014-12-09 20:34:51+11:00,2014-12-09 13:12:16+11:00,53110,2014-12-09 05:20:13+11:00,2014-12-09 21:04:19+11:00,2014-12-09 04:41:27+11:00,2014-12-09 21:43:06+11:00,2014-12-09 03:57:45+11:00,2014-12-09 22:26:47+11:00
2014-12-27,2014-12-27 05:56:14+11:00,2014-12-27 20:45:42+11:00,2014-12-27 13:20:58+11:00,53368,2014-12-27 05:26:31+11:00,2014-12-27 21:15:25+11:00,2014-12-27 04:47:18+11:00,2014-12-27 21:54:38+11:00,2014-12-27 04:02:50+11:00,2014-12-27 22:39:05+11:00
2021-11-13,2021-11-13 05:59:56+11:00,2021-11-13 20:08:51+11:00,2021-11-13 13:04:24+11:00,50935,2021-11-13 05:32:19+11:00,2021-11-13 20:36:28+11:00,2021-11-13 04:56:44+11:00,2021-11-13 21:12:03+11:00,2021-11-13 04:18:13+11:00,2021-11-13 21:50:34+11:00
2020-04-27,2020-04-27 06:56:24+10:00,2020-04-27 17:39:09+10:00,2020-04-27 12:17:46+10:00,38565,2020-04-27 06:30:42+10:00,2020-04-27 18:04:50+10:00,2020-04-27 05:59:47+10:00,2020-04-27 18:35:46+10:00,2020-04-27 05:29:13+10:00,2020-04-27 19:06:20+10:00
2015-01-31,2015-01-31 06:30:45+11:00,2015-01-31 20:36:12+11:00,2015-01-31 13:33:28+11:00,50727,2015-01-31 06:03:17+11:00,2015-01-31 21:03:40+11:00,2015-01-31 05:27:58+11:00,2015-01-31 21:38:59+11:00,2015-01-31 04:49:50+11:00,2015-01-31 22:17:06+11:00
2021-12-23,2021-12-23 05:54:01+11:00,2021-12-23 20:44:13+11:00,2021-12-23 13:19:07+11:00,53412,2021-12-23 05:24:15+11:00,2021-12-23 21:13:59+11:00,2021-12-23 04:44:57+11:00,2021-12-23 21:53:17+11:00,2021-12-23 04:00:21+11:00,2021-12-23 22:37:53+11:00
2018-01-15,2018-01-15 06:13:12+11:00,2018-01-15 20:45:36+11:00,2018-01-15 13:29:24+11:00,52344,2018-01-15 05:44:27+11:00,2018-01-15 21:14:22+11:00,2018-01-15 05:06:55+11:00,2018-01-15 21:51:53+11:00,2018-01-15 04:25:18+11:00,2018-01-15 22:33:30+11:00
2018-04-25,2018-04-25 06:54:08+10:00,2018-04-25 17:42:14+10:00,2018-04-25 12:18:11+10:00,38886,2018-04-25 06:28:34+10:00,2018-04-25 18:07:48+10:00,2018-04-25 05:57:44+10:00,2018-04-25 18:38:38+10:00,2018-04-25 05:27:13+10:00,2018-04-25 19:09:09+10:00
2017-06-14,2017-06-14 07:31:58+10:00,2017-06-14 17:08:48+10:00,2017-06-14 12:20:23+10:00,34610,2017-06-14 07:04:07+10:00,2017-06-14 17:36:39+10:00,2017-06-14 06:31:12+10:00,2017-06-14 18:09:34+10:00,2017-06-14 05:59:15+10:00,2017-06-14 18:41:32+10:00
2015-05-06,2015-05-06 07:03:44+10:00,2015-05-06 17:29:53+10:00,2015-05-06 12:16:49+10:00,37569,2015-05-06 06:37:37+10:00,2015-05-06 17:56:00+10:00,2015-05-06 06:06:19+10:00,2015-05-06 18:27:18+10:00,2015-05-06 05:35:32+10:00,2015-05-06 18:58:06+10:00
2015-09-13,2015-09-13 06:23:03+10:00,2015-09-13 18:09:34+10:00,2015-09-13 12:16:19+10:00,42391,2015-09-13 05:58:12+10:00,2015-09-13 18:34:25+10:00,2015-09-13 05:27:48+10:00,2015-09-13 19:04:49+10:00,2015-09-13 04:57:12+10:00,2015-09-13 19:35:25+10:00
2015-02-13,2015-02-13 06:45:31+11:00,2015-02-13 20:23:10+11:00,2015-02-13 13:34:21+11:00,49059,2015-02-13 06:19:06+11:00,2015-02-13 20:49:35+11:00,2015-02-13 05:45:34+11:00,2015-02-13 21:23:07+11:00,2015-02-13 05:10:06+11:00,2015-02-13 21:58:35+11:00
2020-01-24,2020-01-24 06:22:31+11:00,2020-01-24 20:41:28+11:00,2020-01-24 13:32:00+11:00,51537,2020-01-24 05:54:26+11:00,2020-01-24 21:09:33+11:00,2020-01-24 05:18:05+11:00,2020-01-24 21:45:54+11:00,2020-01-24 04:38:20+11:00,2020-01-24 22:25:39+11:00
2020-07-10,2020-07-10 07:33:04+10:00,2020-07-10 17:18:03+10:00,2020-07-10 12:25:33+10:00,35099,2020-07-10 07:05:32+10:00,2020-07-10 17:45:34+10:00,2020-07-10 06:32:57+10:00,2020-07-10 18:18:10+10:00,2020-07-10 06:01:13+10:00,2020-07-10 18:49:53+10:00
2017-05-03,2017-05-03 07:01:32+10:00,2017-05-03 17:32:33+10:00,2017-05-03 12:17:02+10:00,37861,2017-05-03 06:35:33+10:00,2017-05-03 17:58:32+10:00,2017-05-03 06:04:22+10:00,2017-05-03 18:29:43+10:00,2017-05-03 05:33:39+10:00,2017-05-03 19:00:26+10:00
2017-07-16,2017-07-16 07:30:37+10:00,2017-07-16 17:21:49+10:00,2017-07-16 12:26:13+10:00,35472,2017-07-16 07:03:20+10:00,2017-07-16 17:49:06+10:00,2017-07-16 06:30:58+10:00,2017-07-16 18:21:28+10:00,2017-07-16 05:59:25+10:00,2017-07-16 18:53:01+10:00
2020-10-28,2020-10-28 06:16:01+11:00,2020-10-28 19:51:49+11:00,2020-10-28 13:03:55+11:00,48948,2020-10-28 05:49:39+11:00,2020-10-28 20:18:11+11:00,2020-10-28 05:16:13+11:00,2020-10-28 20:51:38+11:00,2020-10-28 04:40:54+11:00,2020-10-28 21:26:56+11:00
2015-02-04,2015-02-04 06:35:20+11:00,2015-02-04 20:32:38+11:00,2015-02-04 13:33:59+11:00,50238,2015-02-04 06:08:12+11:00,2015-02-04 20:59:45+11:00,2015-02-04 05:33:27+11:00,2015-02-04 21:34:30+11:00,2015-02-04 04:56:12+11:00,2015-02-04 22:11:46+11:00
2021-01-13,2021-01-13 06:11:24+11:00,2021-01-13 20:46:08+11:00,2021-01-13 13:28:46+11:00,52484,2021-01-13 05:42:31+11:00,2021-01-13 21:15:01+11:00,2021-01-13 05:04:46+11:00,2021-01-13 21:52:46+11:00,2021-01-13 04:22:48+11:00,2021-01-13 22:34:44+11:00
2015-09-09,2015-09-09 06:29:11+10:00,2015-09-09 18:06:14+10:00,2015-09-09 12:17:43+10:00,41823,2015-09-09 06:04:18+10:00,2015-09-09 18:31:08+10:00,2015-09-09 05:33:54+10:00,2015-09-09 19:01:31+10:00,2015-09-09 05:03:25+10:00,2015-09-09 19:32:00+10:00
2021-04-19,2021-04-19 06:48:58+10:00,2021-04-19 17:49:38+10:00,2021-04-19 12:19:18+10:00,39640,2021-04-19 06:23:39+10:00,2021-04-19 18:14:58+10:00,2021-04-19 05:53:01+10:00,2021-04-19 18:45:36+10:00,2021-04-19 05:22:35+10:00,2021-04-19 19:16:01+10:00
2015-09-14,2015-09-14 06:21:30+10:00,2015-09-14 18:10:24+10:00,2015-09-14 12:15:57+10:00,42534,2015-09-14 05:56:40+10:00,2015-09-14 18:35:15+10:00,2015-09-14 05:26:15+10:00,2015-09-14 19:05:40+10:00,2015-09-14 04:55:37+10:00,2015-09-14 19:36:18+10:00
2014-10-04,2014-10-04 05:50:06+10:00,2014-10-04 18:27:53+10:00,2014-10-04 12:09:00+10:00,45467,2014-10-04 05:25:02+10:00,2014-10-04 18:52:58+10:00,2014-10-04 04:53:53+10:00,2014-10-04 19:24:06+10:00,2014-10-04 04:21:58+10:00,2014-10-04 19:56:02+10:00
2021-10-19,2021-10-19 06:27:54+11:00,2021-10-19 19:42:22+11:00,2021-10-19 13:05:08+11:00,47668,2021-10-19 06:02:09+11:00,2021-10-19 20:08:08+11:00,2021-10-19 05:29:45+11:00,2021-10-19 20:40:32+11:00,2021-10-19 04:55:58+11:00,2021-10-19 21:14:19+11:00
2021-07-07,2021-07-07 07:34:01+10:00,2021-07-07 17:16:07+10:00,2021-07-07 12:25:04+10:00,34926,2021-07-07 07:06:22+10:00,2021-07-07 17:43:46+10:00,2021-07-07 06:33:40+10:00,2021-07-07 18:16:28+10:00,2021-07-07 06:01:52+10:00,2021-07-07 18:48:16+10:00
2016-05-24,2016-05-24 07:19:28+10:00,2016-05-24 17:14:30+10:00,2016-05-24 12:16:59+10:00,35702,2016-05-24 06:52:20+10:00,2016-05-24 17:41:38+10:00,2016-05-24 06:20:06+10:00,2016-05-24 18:13:52+10:00,2016-05-24 05:48:39+10:00,2016-05-24 18:45:19+10:00
2018-07-01,2018-07-01 07:34:58+10:00,2018-07-01 17:12:55+10:00,2018-07-01 12:23:56+10:00,34677,2018-07-01 07:07:09+10:00,2018-07-01 17:40:44+10:00,2018-07-01 06:34:17+10:00,2018-07-01 18:13:36+10:00,2018-07-01 06:02:21+10:00,2018-07-01 18:45:31+10:00
2015-08-22,2015-08-22 06:55:11+10:00,2015-08-22 17:51:14+10:00,2015-08-22 12:23:13+10:00,39363,2015-08-22 06:29:46+10:00,2015-08-22 18:16:39+10:00,2015-08-22 05:59:04+10:00,2015-08-22 18:47:21+10:00,2015-08-22 05:28:37+10:00,2015-08-22 19:17:48+10:00
2020-06-29,2020-06-29 07:35:01+10:00,2020-06-29 17:12:17+10:00,2020-06-29 12:23:39+10:00,34636,2020-06-29 07:07:10+10:00,2020-06-29 17:40:08+10:00,2020-06-29 06:34:17+10:00,2020-06-29 18:13:01+10:00,2020-06-29 06:02:20+10:00,2020-06-29 18:44:58+10:00
